Age,Total Work Experience,Number of years in city,Cost to Request Ratio,Cibil score,Overdrafts past12months,Total bounces past12months
58.42,1,5,0.181736676,823,0,0
57,2,5,1.331067561,608,0,0
47.08,3,3,1.100049249,822,1,3
37.5,2,6,0.566403939,802,0,0
53.42,1,6,0.688393683,823,0,0
49.67,1,3,0.714264456,791,0,0
33.67,2,3,0.721787391,789,1,2
29.5,2,5,0.797130331,745,0,0
50.83,1,4,1.163250587,747,0,0
30.42,3,3,0.860032277,759,0,0
26,3,6,0.404296867,710,0,0
62.75,1,5,1.293655708,631,0,1
26.17,3,5,0.593850872,706,0,1
31.33,3,4,0.424998992,782,0,2
27.17,3,6,0.858540406,746,0,0
27.83,2,4,0.22315435,674,0,1
50.92,2,6,0.949072171,779,0,2
37.25,1,3,1.398270588,792,0,1
60.17,2,5,1.006362467,802,0,2
24.42,3,3,0.531397412,787,0,0
41.25,2,4,0.821236519,768,0,4
41.6,3,5,0.783915312,768,0,0
40.5,2,4,0.898907482,737,3,7
26.12,3,3,0.666666667,771,0,0
26.83,2,2,0.806367074,664,3,6
27.4,3,4,0.70557119,595,0,0
52.12,3,5,0.993547461,818,0,0
30.12,2,3,0.770332938,707,3,9
24.42,3,2,0.529877523,727,0,0
46.25,1,4,0.717552286,791,0,0
55.58,1,5,0.97233868,795,0,2
31.58,2,4,1,815,0,0
33.25,2,4,0.833394449,774,0,0
36.5,1,4,0.68148975,851,0,0
46.1,4,5,0.660036132,764,0,0
44.1,1,6,0.847323064,775,0,0
26.08,3,3,0.399793174,745,1,11
35.2,3,3,0.75,725,0,0
36.92,2,5,0.999701098,861,0,0
41.67,1,6,0.872929411,814,0,0
31.17,3,6,0.418561655,765,0,1
30.75,3,5,0.522969701,772,0,0
23.25,1,5,0.510165906,769,0,1
44.33,2,4,0.619045556,784,0,2
64.92,5,6,0.499243973,720,1,7
24.1,3,4,0.997383595,721,0,0
30.7,3,3,0.744124651,768,0,0
35.08,1,4,0.795608243,779,1,1
53.83,1,5,0.960212107,813,0,0
49.17,2,6,0.875104812,758,0,3
39.4,3,5,1,752,0,0
39.33,2,5,1.003502702,752,0,0
32.2,2,5,0.39160401,800,0,0
31.75,2,6,0.56876166,789,0,1
55.67,1,5,0.615314564,759,0,0
26.11,2,6,0.883698482,703,1,5
32.9,2,4,0.307602393,814,2,5
38,3,2,0.762785816,813,0,0
30.33,3,3,0.741386676,710,0,1
37.11,3,6,0.809133499,543,0,0
26,3,5,0.399917884,752,1,1
34.67,3,3,0.733851922,774,0,1
31.75,2,4,1.24169686,807,0,0
60.1,3,5,0.795114815,771,0,1
28.11,4,6,0.773831238,780,1,2
21.1,3,5,0.723404255,722,0,0
49.5,1,5,0.845574024,769,0,1
33.83,1,6,0.624894549,744,0,0
72.5,1,6,0.232612525,808,0,2
47.11,1,6,0.418216286,819,0,0
41.42,2,3,0.640647192,769,2,4
41.8,1,5,0.729785578,830,0,0
32.11,1,6,0.773621021,475,0,0
46.33,3,6,0.878031479,815,3,3
32.08,3,3,0.794467961,810,0,0
28.33,2,4,0.699538305,799,0,0
29.3,3,3,0.80061129,752,0,1
41.92,1,4,0.472528158,774,0,0
23.42,2,6,0.748395938,771,0,0
41.11,2,4,0.833405179,681,0,0
30.42,3,4,0.705304833,769,0,0
67.08,2,6,1.190077609,786,0,0
26.83,3,5,0.744934446,725,0,0
42.12,3,6,0.46383915,682,0,2
31.9,1,5,0.765160703,821,0,0
29.7,1,5,0.845809421,801,0,0
59.58,3,6,0.368105239,807,0,0
49.33,2,3,0.793786871,771,0,0
26.5,3,3,0.683358845,726,0,0
22.75,3,5,0.636646076,767,0,0
30.12,2,4,0.745941333,724,0,0
34,1,5,0.597609165,754,1,2
38.67,2,5,0.875946022,800,1,9
36.17,2,3,0.605526642,541,0,0
40.11,1,4,0.352214992,653,0,0
42.25,1,4,0.449751415,697,1,5
30.67,2,6,0.532006672,740,0,0
39.12,2,6,0.857457842,717,0,1
36.6,2,6,0.692306627,783,1,1
27.12,2,6,0.599044524,772,0,0
50.6,3,4,0.424363265,510,0,0
43.4,1,6,0.498294842,817,0,0
28.12,2,6,0.677179311,787,1,1
26.8,2,4,0.602987199,768,0,2
19.17,3,5,0.594485676,722,0,0
57.6,1,2,1.070942822,822,0,0
27.5,3,2,0.836351167,772,0,2
46.75,2,5,0.805149402,763,2,7
51.7,3,5,0.898283436,775,0,0
27.67,3,3,0.832182148,821,0,0
40.9,1,3,0.695220626,763,0,0
35.75,3,3,1,825,0,0
42.12,3,4,0.828632227,620,0,0
27.83,2,5,1,774,0,0
37.67,3,3,0.506554819,721,0,0
33.5,1,4,0.582094765,721,0,0
42.6,1,4,0.961872878,713,0,0
40.33,1,3,1,794,0,0
38.9,2,6,0.85610086,781,0,0
29.58,2,4,1,803,0,0
26.75,3,2,0.317020304,778,0,0
46.8,2,3,1.196849635,770,0,0
57.6,1,6,0.900864379,790,3,3
28.7,2,6,0.592362668,783,0,0
30.83,3,6,0.41781566,716,3,9
40.33,3,6,0.746286061,774,0,2
29.3,1,6,0.721417441,742,0,0
62.9,3,6,0.848119583,769,0,0
38.83,2,3,1.188603668,814,0,0
47.9,3,6,0.771428571,722,0,0
30.8,3,3,0.739455366,784,0,0
61.75,3,6,0.481331556,719,0,0
28.25,2,3,0.757963927,736,0,0
28.6,3,6,0.654665709,725,0,0
35.4,3,3,0.354670131,765,0,0
42.7,3,4,1,652,0,0
32.4,3,5,0.313312655,799,0,0
33.7,2,6,0.316368595,629,0,0
28.5,2,4,0.597505772,818,0,0
26.83,3,5,0.397347625,729,0,0
42.33,1,3,1.213333333,777,0,0
32.9,3,3,0.605686997,762,0,0
35.42,3,3,0.956507599,821,0,0
40.5,1,3,1,756,0,0
49.58,1,5,0.904767764,702,0,0
53.12,1,6,0.960411825,824,0,0
59.17,1,4,0.977179264,690,0,0
22.92,2,4,0.635282309,747,0,0
46.11,3,5,0.81105632,634,0,0
44.08,1,6,0.659142192,821,0,0
35.92,1,6,0.790922842,751,0,0
44.92,2,5,0.643989645,740,0,0
64.1,3,4,0.666666667,538,0,0
22.92,3,6,0.17791526,690,0,0
32.5,3,4,0.70760725,720,0,0
25.58,4,2,0.754563221,771,0,0
43,2,3,0.965483949,566,0,0
67,2,4,0.816271002,649,0,0
33,1,5,0.744970464,835,0,0
30,3,3,1.10817942,763,1,0
54,3,5,0.610465116,766,0,0
54,2,5,1.142857143,818,0,2
36,1,3,0.866666667,779,1,3
49,1,2,0.63878327,769,0,0
29,2,5,0.479909091,785,1,3
26,3,4,1,841,0,1
47,1,5,1.4,818,0,0
56,2,5,0.585116109,820,1,1
36,3,2,0.677664234,760,0,0
34.75,3,3,0.721804511,841,0,0
41,1,4,0.889679715,783,2,3
36.17,3,4,0.584795322,801,0,0
51.25,4,6,0.638655462,798,1,1
55.25,2,3,0.995767986,825,0,0
47.58,2,3,0.752070141,783,1,2
67.17,3,4,0.27514101,649,0,0
42.08,1,5,0.524781341,827,0,1
41.08,1,4,1.196592313,766,0,0
41.5,1,4,1.191421763,809,0,0
53.33,1,3,1.080556454,820,1,6
54.92,1,5,1.4,871,0,0
39.25,1,5,0.822368421,748,0,0
27.58,3,3,0.772200772,832,0,0
56,1,6,0.793360996,872,1,2
30.67,2,3,1,798,0,0
57.67,3,6,0.505401734,817,0,0
30.17,2,4,1.187455291,789,0,0
48.58,2,5,1,760,0,1
44.33,2,3,0.744830201,809,0,1
47.42,2,4,0.48968431,767,0,0
25.67,3,2,1.153058969,806,0,3
44.58,3,3,0.533540373,751,0,1
27.92,3,4,1.238228955,787,0,1
34.25,3,2,0.56371922,785,1,1
54.5,1,5,1.209189843,815,0,1
42,2,4,1.174027499,832,0,1
49.42,3,4,1.069757708,763,0,0
60.08,2,4,0.847185081,820,0,0
47.58,2,4,1.275169048,741,0,0
30.92,2,6,0.323168925,761,1,1
30.83,3,5,0.749225622,772,0,0
35.42,3,5,0.803939432,545,4,10
35.83,4,3,0.418427549,803,1,1
45.33,3,4,0.661078953,790,0,3
41.67,3,2,0.793684809,756,0,0
38.25,3,3,0.658613618,723,0,0
32.58,3,3,1.198026278,752,0,0
67.33,1,6,0.464697511,754,0,0
28.75,3,6,0.895529156,769,0,0
67,1,3,0.426152102,525,0,0
39.17,3,5,0.798335641,776,0,3
40.83,1,4,7.551693138,799,0,0
59.08,1,5,0.895613677,840,0,0
38.58,1,3,0.36088866,570,0,0
62,1,6,0.984399725,776,1,3
33.08,3,3,0.893340276,734,0,0
27.83,3,3,0.874569275,773,0,0
35.83,1,3,0.767527028,692,0,2
32.08,3,6,0.82767901,796,1,5
38.33,1,6,0.760524341,810,1,2
54.58,1,3,1.020806301,617,1,3
30.17,2,3,0.884533055,703,1,3
23.92,2,3,0.449493532,745,0,0
41.83,1,4,0.864299598,533,0,0
30.08,2,5,0.561540117,738,1,5
33.83,2,4,1.199992398,828,0,0
35.67,2,6,0.90964993,685,0,0
61.83,5,3,0.336146369,735,0,1
25.5,3,6,0.482879719,684,0,0
33.17,3,3,8.145359763,801,0,0
55.58,1,2,0.748387539,759,1,8
54.67,1,3,0.434546442,841,0,1
58.67,5,5,0.586358945,775,0,0
24.12,1,2,0.789870005,760,1,4
31.33,2,2,0.83370932,739,0,0
44.58,1,6,0.746053749,767,0,3
30.6,2,3,1.199224171,790,0,0
24.1,3,3,0.38972908,725,0,0
26.25,2,5,0.355463823,779,0,0
39.3,2,4,0.791615212,764,0,0
41.67,3,4,0.600044915,752,0,0
36.12,2,3,0.759537373,773,5,5
39.11,3,4,0.710451305,600,0,0
56.67,2,4,0.599793728,707,0,0
31.75,3,3,0.713190458,750,1,7
29,1,6,0.514032623,764,1,3
53.5,1,2,0.876701654,773,1,3
27,3,3,0.823791087,765,0,1
31.42,1,4,0.503897547,564,0,0
30.12,3,2,0.626963178,794,0,0
29.75,1,3,1,613,0,0
50.75,2,4,0.528116722,803,0,0
31.58,3,5,0.897338361,735,1,4
30.58,3,3,0.863237589,731,0,0
47.17,2,5,1.2,791,0,1
61.17,2,5,0.850058518,764,0,0
39.6,1,5,0.650421285,761,1,4
35.08,1,4,0.645676443,770,1,1
33.8,2,3,0.631999393,762,0,0
44.67,1,5,0.904613074,765,1,8
47.58,1,5,0.827668403,798,0,0
30.3,1,6,1.199760048,776,0,1
67.33,1,5,1,589,1,5
26.9,2,4,0.58814386,789,1,4
22.33,3,4,0.819779643,806,1,11
36.6,3,5,0.787502096,769,1,4
38.17,3,2,0.776902468,726,0,0
25.2,2,4,0.87907451,798,1,2
58.8,3,5,0.864540358,797,1,1
36.25,1,2,0.797152242,788,1,4
37.8,3,2,1.19345984,827,0,0
67.1,3,6,0.873729312,721,0,0
44.75,1,5,0.852256586,809,1,8
26.58,1,6,0.75884517,759,1,5
30.2,1,6,0.403894423,785,8,9
40,1,2,0.593832242,804,0,0
29.7,3,3,0.583578112,777,0,1
24.42,3,5,0.883749786,768,1,9
55.75,1,2,0.897957527,768,1,1
31.5,2,4,0.638622932,749,1,3
30.6,2,6,0.679272674,710,0,0
26.67,3,3,0.381746996,763,0,0
38.4,2,5,0.674599962,766,0,1
28.58,2,4,0.750169458,776,0,0
50.5,1,5,0.833267775,807,0,0
32.2,3,3,0.867077083,815,4,6
65,3,6,0.826123114,831,0,1
35.42,3,3,0.570290706,791,2,9
30.4,3,3,0.569188286,780,0,0
38.75,2,3,0.902044419,767,1,2
29.42,2,3,0.860705421,760,0,0
42.3,1,6,0.77380415,728,0,0
27.75,1,5,0.435516724,772,0,0
34.83,3,5,0.602923716,762,0,0
43,3,6,0.804030875,724,0,0
43.17,3,5,1.438423159,733,0,0
29.08,3,5,0.769626239,721,0,0
26.67,3,5,0.80217979,761,1,3
26.9,3,5,0.540714635,761,1,3
32.58,1,4,0.622926175,778,1,1
24.75,3,6,0.927504798,721,0,0
27.5,3,5,0.958758445,780,1,2
37.67,1,5,0.507691527,748,0,0
49.5,2,3,0.609835116,779,0,0
47.3,3,3,0.420503764,661,2,3
25.67,2,3,0.555881534,742,0,0
31.2,3,3,0.8141105,724,0,0
38.67,2,2,0.821544174,793,1,2
36.17,3,4,0.790052212,792,0,0
52.08,1,4,0.920872496,827,0,0
47.08,2,4,0.771316885,714,0,0
60.25,4,3,0.60759627,862,0,0
53.92,3,5,0.672801495,680,0,0
57.83,1,5,0.473895385,798,0,0
23.58,2,3,0.436111421,750,0,0
80.42,1,2,0.972026847,740,0,0
25.5,3,2,0.838959958,724,0,0
24.5,1,3,0.537289215,723,0,0
37.17,2,3,0.548793735,444,0,0
26.6,3,3,0.631249369,808,0,0
29.5,2,6,0.386498325,747,0,0
36.33,2,5,0.944921266,744,0,0
29.33,2,5,0.643453716,746,0,0
40.67,1,4,1.20010945,829,0,0
32.5,3,3,0.853634887,832,0,1
24.8,2,6,0.882215419,754,0,1
38.6,1,3,0.51998655,821,1,1
35.92,2,5,0.453382631,748,1,4
40.9,1,5,0.83706087,666,1,4
29.3,1,6,0.522771035,651,1,7
40.5,3,6,0.821067497,761,1,4
22.2,2,4,0.611609573,783,0,0
34.4,2,3,0.788626948,769,0,0
36.1,3,3,0.550988473,811,0,0
27.4,3,3,0.483870968,768,0,0
25.17,3,3,0.781213011,751,2,4
36.17,3,3,0.710006356,831,0,0
28,3,3,0.574700753,724,0,0
23.1,3,4,0.784627017,791,0,0
26.08,3,4,0.748483386,776,0,0
26.5,3,4,0.748483386,776,0,0
59.75,2,4,0.573770492,827,0,1
31.12,3,4,0.838398659,624,0,0
25.17,3,3,0.706122342,772,0,3
35.42,1,3,0.754847006,709,1,2
33.5,2,3,0.561362539,763,0,0
33,1,6,0.669097722,803,0,0
24.7,3,3,0.8,733,0,0
20.42,3,3,0.676485573,750,1,2
23.11,3,3,0.662911274,766,0,6
27.2,3,3,0.8,724,0,0
45.4,3,6,0.8,543,0,0
37.83,3,3,0.881008396,730,0,0
27.3,2,3,0.645191816,680,0,0
29.83,3,3,0.50617301,755,0,0
26.25,3,4,0.451093185,768,0,5
30.6,3,2,0.993939394,619,0,0
25.1,3,3,0.649418121,779,0,0
27.42,3,3,0.884458733,763,0,0
33.1,3,3,0.724555425,684,0,0
44,1,4,0.710911424,749,0,0
21.5,2,3,0.293850389,743,0,0
34.2,2,3,0.568134099,786,0,0
28.92,3,3,0.779208636,750,1,3
31.33,3,3,0.817969146,764,1,3
32.67,3,3,1.03981285,793,0,0
32.58,3,5,0.971235249,804,0,0
46.67,1,5,0.706510797,705,0,7
27.08,3,3,0.845701721,733,0,0
24.08,3,5,0.57681574,800,1,1
27.17,3,3,1.41429588,769,2,6
33.1,2,3,0.825917284,763,0,1
48.8,3,4,0.768591508,772,0,0
29.25,4,3,1.147385491,762,0,0
26,1,4,0.952749349,773,0,1
27.9,2,6,0.56047277,740,0,0
26.1,3,3,0.56813672,804,0,0
51.1,3,3,0.633107736,798,1,0
36.83,3,3,0.887016299,778,0,0
35.1,1,6,0.762981365,768,0,0
24.83,2,4,0.484898795,774,8,8
49.5,3,4,0.800000739,765,1,2
25.92,3,3,0.37949728,794,0,0
32.1,1,3,0.700435827,790,0,0
28.67,3,3,1.024590164,696,2,3
29.25,3,3,0.576923077,727,0,0
27.6,3,2,0.68927671,799,0,0
32.9,3,4,1.089808274,814,0,0
34.1,1,6,0.892660166,762,5,8
35.17,3,4,0.501529665,789,0,0
53.58,3,4,0.604332338,731,0,0
38.8,3,6,0.804660594,865,0,0
33.2,3,3,0.762981365,821,0,0
57.9,3,4,0.666666667,747,1,10
29.1,3,3,0.8125,708,0,0
29.1,3,3,0.499941706,576,0,0
24.6,3,3,0.76,767,0,0
33.1,3,4,0.585960389,785,0,0
27,2,3,1.480253419,803,0,0
31.12,3,4,0.585779614,759,0,1
24.8,2,4,0.75,807,0,0
27.25,3,3,0.90026828,722,0,0
26.6,3,4,0.915033078,783,2,10
31.83,3,4,0.669507162,789,0,0
37.3,3,5,1.206341096,794,0,0
29.83,3,4,0.760598779,734,1,2
42.3,1,4,0.436365178,747,1,2
34.33,1,3,0.750006,792,0,0
34.17,3,5,0.852941176,774,0,1
40.42,2,4,0.755555556,762,0,0
26.75,2,4,1.035,797,1,2
29.5,3,3,1.066365575,780,0,0
24.1,3,3,0.789440445,758,0,0
27.08,3,3,0.692307692,806,0,1
57.11,1,5,0.8,769,0,3
31.67,1,6,1.547791583,709,0,0
27.75,3,3,0.716283121,796,0,0
33.11,3,3,0.833333333,695,0,0
24.25,3,3,0.875380791,730,0,0
38.83,1,5,0.932539408,781,0,5
29.1,3,2,0.803985293,708,1,0
27.08,3,3,0.887782961,760,0,0
37.08,3,5,1.546388564,789,0,0
27.8,3,3,0.8,728,0,0
30.2,3,3,0.75,728,0,0
29.7,3,3,0.493231224,727,0,0
24.1,3,3,0.705944323,653,0,0
36.12,3,3,0.714285714,776,0,0
49,1,5,0.74816979,728,0,0
25.25,3,3,0.823731711,731,0,0
26.6,3,3,0.97312236,733,0,0
42.75,3,6,0.693096756,720,0,0
27.33,3,3,0.629436654,735,0,0
42.6,3,5,0.91308953,719,0,0
42.5,3,3,0.820665771,720,0,0
32.7,2,4,0.873786408,758,0,0
36.4,1,4,0.568683775,770,0,0
31.11,3,4,0.904884319,781,0,0
28.5,3,5,0.764865154,766,0,0
28.9,3,3,0.8,730,0,0
31.5,3,3,0.777777778,657,0,0
30.58,3,4,0.803180595,720,0,0
36.11,3,5,0.78125,622,0,0
33.1,3,5,0.78125,704,0,0
32.83,2,4,0.482453601,745,0,0
30,3,2,0.8433718,783,0,0
28.25,3,2,0.965883562,803,0,0
36.8,3,3,0.625,731,0,0
27.08,3,3,0.784232646,779,0,0
29.4,3,4,0.8,780,0,0
30.7,3,3,0.7,722,0,0
33.9,2,6,0.789473684,774,0,0
30.12,3,3,0.920878149,828,0,0
33.17,3,2,0.497344182,719,0,0
30.83,2,4,0.655635001,768,0,0
42.25,1,3,0.905420588,794,0,0
22.92,3,3,0.710582949,702,0,0
30.08,3,3,0.802905225,841,0,0
23,3,6,0.838861832,724,0,0
31.4,2,6,0.668134335,555,0,0
34.33,1,4,0.711257427,833,0,0
26.33,3,2,0.517830109,783,0,0
38.42,1,4,0.769099769,765,0,0
55.5,3,6,0.857142857,671,0,0
25.42,3,6,0.714285714,780,0,0
30.4,3,6,0.979431929,720,0,0
55.2,1,6,0.825660664,819,0,0
49.7,3,4,1,463,0,0
49.58,1,6,0.990554076,806,0,0
62.83,1,5,0.626545961,729,0,0
41.6,3,3,0.8,761,0,0
25.1,3,5,0.8,725,0,0
32.92,3,3,0.935826433,595,0,0
30.25,3,3,0.786064646,764,0,0
27.11,3,3,0.918428263,804,0,0
41.2,1,4,0.666025802,491,0,0
31.67,3,5,0.789696046,721,0,0
36.25,1,5,0.810810811,676,0,0
24.1,3,3,0.8125,750,0,0
29.58,3,4,0.418057579,724,0,0
39,2,5,0.76433121,804,0,0
55,1,5,0.859574468,821,1,2
36,3,6,0.829445308,823,0,0
40,3,6,0.845665962,724,0,0
43,1,5,0.82717873,578,0,0
28,3,3,0.264361973,719,0,0
28,1,6,0.725111441,751,0,0
48,3,3,0.679383329,725,3,9
34,2,4,0.8,772,0,1
43,3,3,0.768639508,703,0,0
26,3,3,0.45045045,737,1,1
54,1,5,0.8,843,0,0
26,2,4,0.829015544,751,0,0
26,3,1,0.746054519,722,0,0
72.33,3,6,1,820,0,0
29,2,5,0.891803279,807,0,0
50.58,3,1,0.753437559,776,0,0
22.58,3,4,0.798722045,720,0,0
32.83,2,5,0.739130435,684,5,9
48.5,3,1,0.723763571,561,0,0
36.33,1,3,0.807881773,822,1,0
30.5,3,3,0.81773399,817,0,0
37.33,3,6,0.798627359,654,1,1
56.25,3,4,0.818532819,734,0,0
41.58,3,3,0.737327189,807,0,1
37.25,1,6,0.535475234,749,0,0
39,3,6,1.2,779,0,1
26.25,3,3,0.374873205,720,0,0
34.75,1,6,0.999989817,841,0,0
57.75,1,6,0.738108898,773,0,1
27.92,3,3,0.750046878,802,0,0
51,1,3,0.490693025,769,0,1
33.67,2,4,0.318392062,761,0,0
41.33,1,4,0.895107699,775,1,2
36.67,3,5,0.827904884,758,1,3
35.25,1,3,0.517114954,822,1,2
33.5,1,6,0.792221965,746,1,1
33.42,2,2,0.755194321,753,0,2
31.25,3,6,0.798912744,805,0,0
55.58,1,3,0.66178709,840,0,0
22.75,3,3,3.863012429,770,0,0
46.42,3,3,0.640570437,803,0,1
31.58,3,3,0.740448218,789,0,1
52.25,3,3,0.747531926,732,3,8
55.5,1,6,1.127515205,809,0,1
45.67,2,4,0.429609372,766,0,1
52.83,3,4,0.411454249,809,0,2
44.5,1,5,0.478044606,774,0,0
40.33,3,3,1.044405511,783,0,0
39.58,3,6,0.689655172,833,0,0
25.17,3,5,0.34509176,726,0,0
31.25,1,6,0.651898982,773,0,1
28.5,2,5,0.799007699,762,1,2
43,1,6,0.868922647,802,0,0
41,2,6,0.696998492,575,0,0
30.25,2,4,1,804,0,0
57.58,3,6,0.374394106,774,0,1
49.42,1,6,0.625203021,599,0,4
39,1,4,0.787294123,793,0,0
33.75,1,5,0.88842721,790,0,0
35.58,3,5,0.469778006,788,0,0
26.33,1,6,0.692944988,783,0,0
55.92,1,5,0.789902674,810,0,1
34.83,2,5,0.625189552,802,0,0
43.92,1,6,0.609203852,765,0,0
31.75,3,3,0.793362122,763,0,0
26.75,2,6,0.789902674,679,1,9
35.33,1,5,0.331456699,786,0,0
54.25,1,5,0.476055877,772,0,1
53.33,2,4,0.776644739,598,1,1
32,3,6,0.635940158,782,0,0
39.83,1,4,0.552028705,808,0,0
29.33,3,6,0.796926933,772,0,3
27.92,3,6,0.601865013,804,1,1
31.92,3,3,0.746777493,766,1,4
32.08,2,6,0.646562872,715,0,0
30.33,2,4,0.290497704,814,1,2
51.5,1,6,0.641945763,816,1,10
31.25,3,6,0.486464135,711,0,0
28.5,2,2,0.805573699,740,0,0
31.33,2,6,0.576956363,747,0,0
35.92,1,6,1.07796179,771,0,4
24.33,2,4,0.374765331,755,1,5
40.08,1,6,0.712654753,805,0,1
52.08,1,6,0.797718525,769,1,1
32.58,1,6,0.650587303,772,0,0
45,1,6,0.698653927,772,0,1
38.5,3,6,0.497646841,719,0,0
29.83,3,6,0.591726633,725,0,0
47.5,1,6,1.387965331,835,1,1
39.58,2,5,0.538975472,826,0,0
52.33,1,6,0.749112302,771,0,1
26.92,3,6,0.749734406,720,0,0
44.08,1,4,0.741015191,735,0,0
61.58,1,6,0.745959696,753,2,10
31.75,1,6,0.748174882,776,0,0
29,3,5,0.736035565,756,0,0
34.5,1,5,0.566675439,736,0,0
27.17,3,6,0.384085052,780,0,0
24.58,3,3,0.741526995,794,1,8
29.42,1,5,1.081288752,780,1,5
30.42,3,3,0.437648028,751,0,1
34.3,1,6,0.74918541,758,1,10
30.25,2,5,0.418345277,738,0,0
41.67,2,6,1,802,0,7
29.67,2,3,0.849988719,786,0,1
42.6,2,4,0.899938493,742,0,7
45.12,2,6,0.608797295,770,0,0
35.2,3,3,0.430074231,798,0,0
43.42,3,6,1,779,1,1
29.5,3,2,0.32946085,772,0,0
33.1,3,6,0.849966746,771,0,3
35.75,1,6,0.52650815,800,1,5
31.5,2,5,0.793437951,663,0,1
26.42,3,5,0.798856992,779,0,3
43.6,2,6,0.363706195,695,0,4
20.58,3,5,0.372337545,763,0,6
24.25,2,4,0.545368278,612,1,1
36.08,3,6,1.199753396,829,0,0
34.08,1,6,0.518645298,770,0,2
38.33,1,3,0.692306627,783,0,0
21.83,2,6,0.806302057,752,0,0
27.2,3,3,0.642936198,760,0,0
24.42,1,6,0.3490865,771,0,1
41.9,1,4,1,749,1,4
38.42,1,6,0.624393818,777,0,0
48.5,1,4,1,798,0,4
30.1,2,3,0.698477668,729,0,0
42,1,4,0.612282884,823,0,1
31.75,3,5,0.793297248,779,0,2
54.33,1,6,0.84762468,798,0,0
34.75,2,3,0.847618883,767,1,3
30.5,3,3,0.847779262,771,0,1
28.11,3,6,0.749233534,785,0,0
37.25,2,3,0.782618004,770,0,2
56.67,1,6,0.648103891,772,0,0
51.12,2,6,0.743045558,760,1,2
47.58,2,5,0.84988212,857,0,0
26.92,1,6,0.800129074,725,0,1
35.92,1,5,0.456102422,793,1,1
36.8,2,4,0.775085647,776,3,5
33.5,3,6,1,812,1,1
43.5,3,6,0.842571008,693,1,3
54.5,1,6,0.847812541,787,1,4
39.75,2,3,0.722949303,813,1,4
42.12,2,3,0.565279408,778,0,1
33.9,2,6,1,602,1,5
34.5,1,5,0.74916002,770,1,12
37.2,2,6,0.848768343,770,0,0
45.5,1,6,1.197806074,735,1,1
50.58,1,3,0.849147263,791,4,9
42.7,3,6,0.392295863,801,1,1
28.9,3,6,0.749145829,787,0,0
51.17,1,4,0.849887889,809,1,1
46.11,3,6,0.746045956,817,0,0
30.7,2,6,0.8458511,745,1,4
26.25,3,6,0.594271557,800,1,4
45.5,1,3,0.764573487,773,0,0
39.33,3,4,0.645514449,789,0,0
44.58,1,6,0.748323425,637,1,2
24.5,2,4,0.50525246,608,1,1
27.58,3,6,0.753906745,762,1,1
22.33,3,3,0.785186155,764,1,2
38.08,1,6,0.749808473,773,0,1
31.7,2,6,0.754448733,803,3,9
39.08,3,4,0.840402602,792,0,0
28.42,2,6,0.748547227,787,0,0
34.17,2,6,0.741856401,756,3,3
39,1,6,0.747065899,776,0,0
24,3,6,0.749477338,765,1,2
27.3,2,6,0.621949338,779,0,0
49.92,2,6,0.649417081,744,0,0
38.25,3,6,0.842710334,685,0,0
30.2,1,5,0.795993288,653,1,4
38.5,1,4,0.650081413,639,0,0
60.9,1,4,0.68465375,832,0,0
45,3,4,0.725831216,792,0,0
34.11,2,6,0.698462825,771,0,1
39.08,2,3,0.71905274,810,1,2
32.11,2,4,0.851231841,734,3,8
29,3,5,0.849291576,760,1,1
31.6,3,5,0.786222645,772,0,0
38.2,1,5,0.648934163,769,0,0
28.2,3,6,0.84922685,769,1,4
38.33,2,6,0.794133396,797,1,2
30.75,1,5,0.43421624,772,0,0
38.5,1,6,0.747909174,772,0,1
24.1,2,5,0.74982691,770,0,3
42.25,3,3,0.649998333,817,0,0
46.75,2,5,0.770909091,802,1,5
35.67,3,6,0.649797146,771,0,0
35.08,1,3,0.849967612,767,1,1
50.2,2,5,0.75,808,2,7
34.58,2,4,0.845523347,799,0,3
27.8,3,4,0.747749827,760,0,0
47.58,3,3,1,829,0,0
47.7,1,4,1,825,0,0
31,2,5,0.798780741,788,0,0
29.83,2,4,0.590788427,746,0,0
52.58,1,5,0.846033914,773,0,0
29,1,6,0.796897894,742,3,8
51.6,1,4,0.663629669,851,0,0
54.08,1,6,0.799241571,788,1,3
46.17,1,6,0.846782336,768,3,8
42.1,1,5,0.749998805,747,0,0
34.1,1,5,0.699752187,643,1,2
34.5,3,5,0.649412089,598,0,0
32.17,2,6,0.723627583,788,0,0
22.83,3,6,0.840070049,720,0,0
29.67,2,5,0.799464524,785,0,1
28.58,1,6,0.64999558,748,0,0
27.9,3,6,0.847753112,722,0,0
31.7,3,6,0.649588221,759,0,0
43.17,3,3,0.796617562,771,0,5
29.11,3,6,0.685706449,703,0,0
23.5,3,6,0.649966694,764,0,0
37.11,1,6,0.666012494,773,0,0
65.42,1,6,0.424942466,755,1,7
45.1,3,3,0.648444015,789,0,0
36.83,2,6,0.720547122,761,1,2
32.2,2,5,0.747851724,745,0,0
31.8,1,5,1.42251816,766,1,2
31.9,3,6,0.848639686,796,0,1
25.17,3,5,0.079767171,763,0,1
41.17,1,6,0.662652913,761,4,7
33.33,1,6,0.702921812,759,0,8
36.2,3,5,0.668270516,783,0,0
20.42,2,5,0.424648626,802,0,0
31.17,1,6,1.00040119,772,0,2
42.33,1,4,0.849927149,825,0,0
27.08,3,2,0.649925252,731,0,0
